epoch,acc,loss,val_acc,val_loss
76,0.9838709677419355,0.1889546600944032,0.74193548387096775,1.3935751299704275
77,0.9838709677419355,0.18610945736591314,0.74193548387096775,1.4220865495022266
78,0.9838709677419355,0.18228399199189529,0.74193548387096775,1.4578019830007707
79,0.9838709677419355,0.18079026324619096,0.74193548387096775,1.4800952501114337
80,0.9838709677419355,0.1785927311237526,0.67741935483870963,1.4695469030449468
81,0.9838709677419355,0.17769893422965036,0.70967741935483875,1.4713021581692081
82,0.9838709677419355,0.17307392404238212,0.67741935483870963,1.510728425075931
83,0.9838709677419355,0.17149249542008846,0.70967741935483875,1.4937387488542064
84,0.9838709677419355,0.16907212331593216,0.70967741935483875,1.5283936687534856
85,0.9838709677419355,0.16628263930620196,0.70967741935483875,1.5610103282716967
86,0.9838709677419355,0.16385022601330532,0.70967741935483875,1.5970164413654035
87,0.9838709677419355,0.16206659096097875,0.67741935483870963,1.5870837054906353
88,0.9838709677419355,0.16039409802854812,0.67741935483870963,1.5856922928604387
89,0.9838709677419355,0.15877457920318663,0.70967741935483875,1.6088037267928161
90,0.9838709677419355,0.15664249501142261,0.70967741935483875,1.6492451317007504
91,0.9838709677419355,0.15457285672938828,0.70967741935483875,1.6817889217767985
92,0.9838709677419355,0.15289935633031307,0.70967741935483875,1.6830902213170644
93,0.9838709677419355,0.15147276609000512,0.70967741935483875,1.7052531435244507
94,0.9838709677419355,0.1490912121709346,0.70967741935483875,1.7318884742356115
95,0.9838709677419355,0.14805560003790766,0.70967741935483875,1.7356363831148032
96,0.9838709677419355,0.14631509181990329,0.70967741935483875,1.7148012749009556
97,0.9838709677419355,0.14539618736495369,0.70967741935483875,1.7027796551344856
98,0.9838709677419355,0.14419116873226989,0.70967741935483875,1.7256490191024156
99,0.9838709677419355,0.14240990375471865,0.70967741935483875,1.7529033949418413
100,0.9838709677419355,0.1403520271583881,0.70967741935483875,1.7772859476146199
101,0.9838709677419355,0.13990912017940108,0.70967741935483875,1.7607426068955851
102,0.9838709677419355,0.13862121392453591,0.70967741935483875,1.7744173972957558
103,0.9838709677419355,0.13651165905156953,0.70967741935483875,1.7896806034109285
104,0.9838709677419355,0.13608663212335892,0.70967741935483875,1.7535698313205954
105,0.9838709677419355,0.13437135231534711,0.70967741935483875,1.7611593833313353
106,0.9838709677419355,0.13279223927753675,0.70967741935483875,1.7729309617031006
107,0.9838709677419355,0.13156262050540224,0.70967741935483875,1.7790976897663167
108,0.9838709677419355,0.13024091049948999,0.70967741935483875,1.7909758166079559
109,0.9838709677419355,0.12956406604174728,0.70967741935483875,1.7832781788442404
110,0.9838709677419355,0.1284364865712691,0.70967741935483875,1.7728722115618087
111,0.9838709677419355,0.1276051468083742,0.70967741935483875,1.7827325775137832
112,0.9838709677419355,0.12643295777501584,0.70967741935483875,1.7814250969658456
113,0.9838709677419355,0.12507044857897376,0.70967741935483875,1.7928352999771315
114,0.9838709677419355,0.12383760768846004,0.70967741935483875,1.7986876711609863
115,0.9838709677419355,0.12275911630316724,0.70967741935483875,1.8096280294740874
116,0.9838709677419355,0.12196370420034078,0.70967741935483875,1.8151310134919421
117,0.9838709677419355,0.1212959977796521,0.70967741935483875,1.8020780726726497
118,0.9838709677419355,0.12025190378445556,0.70967741935483875,1.8136537232466283
119,0.9838709677419355,0.11941896901325597,0.67741935483870963,1.8077379568449912
120,0.9838709677419355,0.11866420132226325,0.67741935483870963,1.8153771112462687
121,0.9838709677419355,0.11740633280653087,0.67741935483870963,1.8231502604640779
122,0.9838709677419355,0.11639193031671694,0.67741935483870963,1.8338646830450143
123,0.9838709677419355,0.11545802111387245,0.67741935483870963,1.8383890000742771
124,0.9838709677419355,0.11448153823761048,0.67741935483870963,1.8488099710234711
125,0.9838709677419355,0.11379722055162053,0.67741935483870963,1.8222835012561371
126,0.9838709677419355,0.11295113577744492,0.67741935483870963,1.834280379927687
127,0.9838709677419355,0.11196274620427554,0.70967741935483875,1.8428846234005065
128,0.9838709677419355,0.11153913442666957,0.67741935483870963,1.8296713672368037
129,0.9838709677419355,0.11118126194422702,0.67741935483870963,1.823840378453174
130,0.9838709677419355,0.11016282220766661,0.67741935483870963,1.8349362910995561
131,0.9838709677419355,0.10906050300819047,0.67741935483870963,1.8517309427561779
132,0.9838709677419355,0.10823008970020319,0.70967741935483875,1.856503992446608
133,0.9838709677419355,0.10762813402464916,0.70967741935483875,1.8610900043389731
134,0.9838709677419355,0.10689238487428508,0.70967741935483875,1.8706880955235852
135,0.9838709677419355,0.10608164187391184,0.67741935483870963,1.8707707648676248
136,0.9838709677419355,0.10533855415385387,0.70967741935483875,1.8792999313182888
137,0.9838709677419355,0.10462863695753302,0.70967741935483875,1.8839988787958939
138,0.9838709677419355,0.10398190597879738,0.70967741935483875,1.8852729944121693
139,0.9838709677419355,0.10334779247796178,0.70967741935483875,1.8849960137684378
140,0.9838709677419355,0.1027052568353552,0.70967741935483875,1.8959251173486513
141,0.9838709677419355,0.10210939555469351,0.67741935483870963,1.8875446633976554
142,0.9838709677419355,0.10151485458112391,0.67741935483870963,1.8841612221778281
143,0.9838709677419355,0.10093921304685922,0.67741935483870963,1.8939835545757124
144,0.9838709677419355,0.10045435073119011,0.67741935483870963,1.8697358129936601
145,0.9838709677419355,0.10000840808202009,0.67741935483870963,1.879961706359961
146,0.9838709677419355,0.099320001853621151,0.67741935483870963,1.8875136688321588
147,0.9838709677419355,0.098714144083788272,0.67741935483870963,1.9002966556713106
148,0.9838709677419355,0.098055105827385095,0.70967741935483875,1.9149162881902508
149,0.9838709677419355,0.097455203892437683,0.70967741935483875,1.9252803959628386
