loc,fowP,foL,foW,pkPctg,ppPctg,sf,sa,satp,ozf,dzf,spsv,hit,bks,tka,gva,wol
0,50,27,27,100,0,27,33,48.89,14,12,104.55,29,25,5,2,1
0,56.14,25,32,75,0,41,32,54.79,10,14,95.65,26,2,5,5,0
1,50,26,26,100,50,25,31,46.24,13,8,74.07,22,9,7,15,0
0,50,26,26,50,0,31,25,53.76,8,13,125.93,19,12,12,6,1
0,30.76,45,20,100,0,25,36,48.89,13,11,103.76,24,15,8,16,1
1,69.23,20,45,100,0,36,25,51.11,11,13,96.24,21,22,6,13,0
0,51.78,27,29,100,33.33,27,21,41.18,12,18,105.26,25,14,11,9,1
0,46.55,31,27,50,0,36,36,48.25,19,17,105.09,18,23,10,12,1
1,48.21,29,27,66.66,0,21,27,58.82,18,12,94.74,20,7,8,10,0
1,53.44,27,31,100,50,36,36,51.75,17,19,94.91,37,12,12,12,0
0,55.55,28,35,66.66,0,28,33,55.68,14,15,105.24,31,12,5,6,1
0,55.55,24,30,100,33.33,32,36,53.98,15,15,99.53,7,22,8,8,1
1,44.44,35,28,100,33.33,33,28,44.32,15,14,94.76,31,19,7,6,0
1,44.44,30,24,66.66,0,36,32,46.02,15,15,100.47,33,18,8,17,0
0,50.84,29,30,100,0,27,44,42.42,6,16,99.2,23,16,8,9,0
1,49.15,30,29,100,0,44,27,57.58,16,6,100.8,22,14,7,13,1
0,55.93,26,33,80,0,33,19,51.81,15,5,84.62,29,24,4,7,0
1,44.06,33,26,100,20,19,33,48.19,5,15,115.38,32,21,5,8,1
0,50,32,32,66.66,100,30,30,50,13,21,104.17,9,17,1,0,1
1,50,32,32,0,33.33,30,30,50,21,13,95.83,10,6,7,1,0
0,39.28,34,22,66.66,0,24,29,40.74,11,18,87.5,19,13,4,14,0
0,40,36,24,50,50,24,29,50,11,7,103.39,24,12,2,4,0
1,60.71,22,34,100,33.33,29,24,59.26,18,11,112.5,34,7,6,11,1
1,60,24,36,50,50,29,24,50,7,11,96.61,24,7,5,10,1
1,42,29,21,0,0,31,28,45,13,15,96.3,29,12,12,11,0
0,49.05,27,26,100,16.66,28,25,40.82,10,8,100.47,17,11,3,1,0
0,52.38,30,33,50,50,22,29,40.96,14,18,110.94,15,10,2,2,1
0,42,29,21,100,0,32,26,45.88,11,13,105.35,17,15,1,2,1
1,58,21,29,100,0,26,32,54.12,13,11,94.65,42,15,3,4,0
1,50.94,26,27,83.33,0,25,28,59.18,8,10,99.53,13,12,2,10,1
0,58,21,29,100,100,28,31,55,15,13,103.7,26,13,12,1,1
1,47.61,33,30,50,50,29,22,59.04,18,14,89.06,26,11,12,12,0
1,53.22,29,33,100,0,28,22,58.75,16,14,98.75,50,11,3,12,1
1,45.07,39,32,100,33.33,27,40,45.12,14,17,97.56,17,23,6,17,0
0,46.77,33,29,100,0,22,28,41.25,14,16,101.25,22,20,4,11,0
0,48.27,30,28,83.33,20,43,30,51.52,9,8,99.71,28,10,4,3,0
0,54.92,32,39,66.66,0,40,27,54.88,17,14,102.44,36,18,3,10,1
0,50.72,34,35,83.33,50,36,36,52,14,13,109.09,11,15,5,5,1
1,51.72,28,30,80,16.66,30,43,48.48,8,9,100.29,18,12,3,9,1
1,47.36,30,27,66.66,20,31,28,70.59,9,8,82.92,35,7,8,13,0
0,49.25,34,33,66.66,50,18,28,40,19,16,99.14,27,18,9,13,0
1,50.74,33,34,50,33.33,28,18,60,16,19,100.86,32,17,8,20,1
0,52.63,27,30,80,33.33,28,31,29.41,8,9,117.08,22,16,7,7,1
1,49.27,35,34,50,16.66,36,36,48,13,14,90.91,13,13,6,13,0
0,30.61,34,15,0,0,23,22,49.33,11,10,100.3,36,14,6,8,0
0,43.54,35,27,50,33.33,35,29,49.04,15,17,90.66,25,23,1,6,0
1,62.06,22,36,83.33,25,29,23,61.36,14,7,89.21,14,4,7,11,1
1,69.38,15,34,100,100,22,23,50.67,10,11,99.7,43,12,9,5,1
0,37.93,36,22,75,16.66,23,29,38.64,7,14,110.79,19,5,6,7,0
1,56.45,27,35,66.66,50,29,35,50.96,17,15,109.34,33,24,5,6,1
0,48.27,30,28,50,0,27,27,45.98,16,15,101.79,33,11,6,13,0
1,51.72,28,30,100,50,27,27,54.02,15,16,98.21,28,12,6,8,1
0,57.77,19,26,0,0,30,22,49.38,14,14,95,20,10,7,7,0
0,44.26,34,27,33.33,0,23,30,45.78,17,16,92.86,36,9,2,1,0
1,42.22,26,19,100,100,22,30,50.62,14,14,105,26,11,6,6,1
1,55.73,27,34,100,66.66,30,23,54.22,16,17,107.14,20,11,2,11,1
0,57.89,24,33,100,40,30,39,53.13,14,14,101.93,20,14,8,9,1
1,42.1,33,24,60,0,39,30,46.88,14,14,98.07,27,16,5,10,0
0,42.5,46,34,83.33,0,24,54,36.27,19,25,110.26,21,24,8,14,1
0,57.14,27,36,75,0,29,30,51.16,18,11,87.61,12,13,3,5,0
0,54.54,25,30,33.33,0,28,36,47.37,11,13,102.33,37,15,2,14,0
1,56.25,28,36,75,0,31,33,48.31,19,7,113.04,17,14,6,6,1
0,43.75,36,28,100,25,33,31,51.69,7,19,86.96,17,13,11,5,0
1,57.5,34,46,100,16.66,54,24,63.73,25,19,89.74,7,9,14,20,0
0,39.28,34,22,50,0,39,39,45.83,12,18,110.64,28,20,10,7,1
1,42.85,36,27,100,25,30,29,48.84,11,18,112.39,9,14,13,12,1
0,50,32,32,100,0,25,37,40.24,13,13,104.62,21,14,5,8,0
1,45.45,30,25,100,66.66,36,28,52.63,13,11,97.67,17,19,6,12,1
1,50,32,32,100,0,37,25,59.76,13,13,95.38,34,12,2,9,1
1,60.71,22,34,100,50,39,39,54.17,18,12,89.36,26,13,6,15,0
0,43.63,31,24,100,0,33,32,53.33,14,12,88.17,15,8,2,2,0
1,54.83,28,34,100,25,24,31,46.38,11,12,95.69,22,9,11,18,0
0,56.66,26,34,100,33.33,22,36,46.15,10,22,127.78,10,22,9,6,1
0,58.82,21,30,100,0,14,26,40.24,9,20,100,15,12,6,7,0
1,57.81,27,37,80,0,47,20,76.54,23,10,77.78,46,9,6,4,0
1,41.17,30,21,100,0,26,14,59.76,20,9,100,17,13,5,5,1
0,48.61,37,35,100,66.66,30,45,45.36,14,20,97.33,25,13,4,6,1
1,51.38,35,37,33.33,0,45,30,54.64,20,14,102.67,33,13,3,4,0
0,45.16,34,28,75,0,31,24,53.62,12,11,104.31,20,14,12,8,1
0,42.18,37,27,100,20,20,47,23.46,10,23,122.22,19,17,3,4,1
1,43.33,34,26,66.66,0,36,22,53.85,22,10,72.22,18,18,7,14,0
1,56.36,24,31,100,0,32,33,46.67,12,14,111.83,26,14,2,6,1
0,50,28,28,0,0,34,29,47.25,11,20,92.42,19,16,2,8,0
1,53.62,32,37,75,25,39,27,61.97,14,12,90.74,39,8,1,17,0
1,50,28,28,100,0,29,34,52.75,20,11,107.59,31,4,4,8,1
0,46.37,37,32,75,25,27,39,38.03,12,14,109.26,26,13,5,6,1
0,49.09,28,27,75,33.33,28,30,43.9,9,12,97.26,24,15,4,6,0
1,50.9,27,28,66.66,25,30,28,56.1,12,9,102.74,16,14,4,8,1
1,59.32,24,35,100,33.33,25,17,65,18,14,104.55,29,11,5,5,1
0,40.67,35,24,66.66,0,17,25,35,14,18,95.45,40,18,8,2,0
1,52.94,24,27,100,0,29,32,46.34,12,12,93.1,25,9,4,8,0
0,49.29,36,35,83.33,0,27,34,44.57,15,18,87.27,26,18,2,15,0
0,47.05,27,24,100,0,32,29,53.66,12,12,106.9,10,11,5,4,1
1,50.7,35,36,100,16.66,34,27,55.43,18,15,112.73,21,16,13,17,1
0,41.17,30,21,66.66,25,20,30,44.74,12,12,95.65,33,18,4,7,0
1,58.82,21,30,75,33.33,30,20,55.26,12,12,104.35,20,11,3,12,1
0,49.23,33,32,100,100,22,39,36,13,26,109.52,22,19,7,11,1
1,50.76,32,33,0,0,39,22,64,26,13,90.48,26,8,11,4,0
1,55.55,28,35,100,0,41,29,56.88,28,16,100,16,19,3,12,0
0,44.44,35,28,100,0,29,41,43.12,16,28,100,15,22,1,8,1
0,48.27,30,28,100,25,33,30,46.94,16,17,99.57,16,20,4,10,1
0,51.47,33,35,50,0,29,33,41.18,14,22,105.82,16,14,9,4,0
0,48.52,35,33,50,20,32,29,56.63,20,8,103.64,29,14,5,4,1
1,51.47,33,35,80,50,29,32,43.37,8,20,96.36,38,11,9,1,0
1,51.72,28,30,75,0,30,33,53.06,17,16,100.43,19,9,9,9,0
1,48.52,35,33,100,50,33,29,58.82,22,14,94.18,22,15,8,8,1
0,54,23,27,100,66.66,35,23,58.44,10,13,87.5,25,11,4,2,1
1,46,27,23,33.33,0,23,35,41.56,13,10,112.5,28,11,5,7,0
1,53.33,35,40,100,33.33,38,20,62.07,25,11,88.89,32,6,3,10,0
0,46.66,40,35,66.66,0,20,38,37.93,11,25,111.11,28,17,4,16,1
0,46.57,39,34,66.66,16.66,34,38,43.75,21,19,93.1,18,17,8,5,0
0,43.85,32,25,87.5,50,31,26,52.86,12,8,88.24,37,17,2,4,0
1,56.14,25,32,50,12.5,26,31,47.14,8,12,111.76,24,18,7,6,1
1,64.78,25,46,100,14.28,48,34,55.88,11,15,94,24,14,12,11,1
0,35.21,46,25,85.71,0,34,48,44.12,15,11,106,31,25,2,15,0
0,49.01,26,25,100,0,29,33,48.96,16,15,100.24,23,10,6,1,1
1,44.26,34,27,100,0,31,26,55.06,22,17,85.39,20,13,4,10,0
0,44.64,31,25,100,0,23,32,47.95,13,18,91.67,19,8,3,5,0
1,53.42,34,39,83.33,33.33,38,34,56.25,19,21,106.9,32,19,4,5,1
1,50.98,25,26,0,0,33,29,51.04,15,16,99.76,17,10,10,6,0
0,55.73,27,34,100,0,26,31,44.94,17,22,114.61,20,13,10,8,1
1,55.35,25,31,100,0,32,23,52.05,18,13,108.33,24,8,13,6,1
1,53.73,31,36,100,0,41,30,57.29,22,17,110.36,27,16,4,12,1
0,46.26,36,31,100,0,30,41,42.71,17,22,89.64,21,12,5,8,0
1,56.36,24,31,100,25,40,25,60.92,10,13,106.45,38,14,5,3,1
0,43.63,31,24,75,0,25,40,39.08,13,10,93.55,40,20,5,14,0
0,50.84,29,30,100,100,31,22,64.71,18,8,86.09,23,7,4,4,0
1,54.68,29,35,0,0,25,30,41.44,15,23,105.36,18,21,10,17,0
1,51.78,27,29,100,0,23,22,56.1,14,12,100.62,13,15,3,8,1
0,48.21,29,27,100,0,22,23,43.9,12,14,99.38,23,15,5,7,0
0,45.31,35,29,0,100,30,25,58.56,23,15,94.64,21,12,5,5,1
1,49.15,30,29,0,0,22,31,35.29,8,18,113.91,35,20,10,2,1
1,53.7,25,29,100,0,38,26,53.61,18,12,89.06,32,10,12,11,0
1,48.57,36,34,100,40,38,33,42.35,12,16,88.83,20,16,13,9,0
0,40.98,36,25,100,50,29,33,42.86,15,23,101.55,24,19,4,7,1
0,39.65,35,23,50,0,41,21,55.56,17,10,90.93,26,12,8,7,0
0,51.42,34,36,60,0,33,38,57.65,16,12,111.17,20,17,9,0,1
1,57.89,24,33,100,0,32,23,61.04,12,5,81.33,25,19,5,18,0
0,42.1,33,24,100,0,23,32,38.96,5,12,118.67,20,24,2,14,1
1,59.01,25,36,50,0,33,29,57.14,23,15,98.45,21,15,6,8,0
0,46.29,29,25,0,0,26,38,46.39,12,18,110.94,19,13,3,9,1
1,60.34,23,35,100,50,21,41,44.44,10,17,109.07,23,22,6,16,1
1,52.94,32,36,66.66,25,41,29,66.67,24,11,98.13,29,6,3,15,0
0,41.3,27,19,75,50,27,28,45.12,4,9,91.34,14,14,7,2,0
1,58.69,19,27,50,25,28,27,54.88,9,4,108.66,18,8,6,13,1
0,47.05,36,32,75,33.33,29,41,33.33,11,24,101.88,28,16,4,16,1
0,36.06,39,22,80,0,25,37,36.71,8,14,96.5,16,17,4,5,0
1,58.53,17,24,100,0,20,22,52.86,10,13,104.65,19,15,5,10,1
0,41.46,24,17,100,0,22,20,47.14,13,10,95.35,21,11,4,6,0
0,42.02,40,29,100,33.33,30,26,54.17,20,13,91.3,12,11,5,3,0
1,48.43,33,31,66.66,0,38,27,59.78,16,19,97.36,48,12,6,3,0
1,57.97,29,40,66.66,0,26,30,45.83,13,20,108.7,17,16,6,3,1
0,26.56,47,17,80,0,23,55,33.66,12,19,100.75,27,20,4,5,0
0,51.56,31,33,100,33.33,27,38,40.22,19,16,102.64,17,18,5,5,1
1,63.93,22,39,100,20,37,25,63.29,14,8,103.5,22,9,6,3,1
1,73.43,17,47,100,20,55,23,66.34,19,12,99.25,22,14,8,5,1
1,45.9,33,28,100,25,25,22,43.66,5,24,111.69,26,15,5,9,1
0,54.09,28,33,75,0,22,25,56.34,24,5,88.31,15,15,4,7,0
1,61.53,25,40,100,0,36,32,56.12,15,20,88.89,26,13,8,10,0
0,57.37,26,35,75,0,39,29,51.72,20,10,94,21,14,6,2,0
1,42.62,35,26,100,25,29,39,48.28,10,20,106,30,18,14,6,1
0,38.46,40,25,100,0,32,36,43.88,20,15,111.11,29,18,3,9,1
0,52,36,39,100,0,33,34,49.41,18,19,101.68,25,18,8,9,1
1,48,39,36,100,0,34,33,50.59,19,18,98.32,41,14,12,9,0
0,45.31,35,29,80,33.33,26,32,43.75,18,17,108.7,20,11,8,2,1
0,31.91,32,15,100,0,32,34,50.57,18,9,92.59,22,8,0,2,0
1,63.15,28,48,100,0,48,21,74.04,27,9,108.04,15,7,13,18,1
1,68.08,15,32,100,0,34,32,49.43,9,18,107.41,29,11,5,4,1
0,36.84,48,28,100,0,21,48,25.96,9,27,91.96,19,25,5,13,0
1,54.68,29,35,66.66,20,32,26,56.25,17,18,91.3,33,5,2,2,0
1,50,29,29,100,0,37,40,50,10,21,109.57,29,12,7,8,1
0,50,30,30,75,100,24,25,55.7,15,17,109.52,11,13,6,4,1
0,40,36,24,100,0,25,35,51.09,14,7,92.05,21,17,9,16,0
0,38.23,42,26,75,0,26,31,43.28,11,13,106.67,9,12,6,4,1
1,46.96,35,31,50,0,30,30,51.76,14,17,105.09,25,10,7,6,0
1,50,30,30,0,25,25,24,44.3,17,15,90.48,21,14,1,6,0
1,60,24,36,100,0,35,25,48.91,7,14,107.95,26,16,18,18,1
1,65.51,20,38,100,0,31,26,51.28,12,13,95.26,28,14,7,3,0
1,61.76,26,42,100,25,31,26,56.72,13,11,93.33,14,8,4,8,0
0,34.48,38,20,100,0,26,31,48.72,13,12,104.74,21,18,7,5,1
0,53.03,31,35,100,50,30,30,48.24,17,14,94.91,13,15,7,4,1
0,50,29,29,100,0,40,37,50,21,10,90.43,17,13,4,2,0
1,48.61,37,35,100,0,37,42,50.43,20,20,100,43,12,11,14,0
1,48.38,32,30,100,0,31,20,48.89,13,16,93.5,19,16,5,6,0
0,51.61,30,32,100,0,20,31,51.11,16,13,106.5,15,20,2,3,1
0,51.38,35,37,100,0,42,37,49.57,20,20,100,35,17,5,6,1
1,42.18,37,27,0,0,34,35,43.02,17,14,104.85,24,18,15,9,1
0,57.81,27,37,100,100,35,34,56.98,14,17,95.15,26,10,7,2,0
0,55.1,22,27,66.66,0,23,26,51.65,11,15,109.29,13,17,4,10,1
1,42.3,30,22,66.66,25,33,20,59.55,11,12,92.05,26,15,8,10,0
1,44.89,27,22,100,33.33,26,23,48.35,15,11,90.71,23,16,8,7,0
0,54.28,32,38,100,50,23,44,36.96,14,22,108.31,25,24,8,10,1
0,57.69,22,30,75,33.33,20,33,40.45,12,11,107.95,22,20,7,2,1
0,45.76,32,27,50,42.85,28,24,50,11,7,102.46,31,13,9,5,1
1,45.71,38,32,50,0,44,23,63.04,22,14,91.69,21,12,4,9,0
1,54.23,27,32,57.14,50,24,28,50,7,11,97.54,20,17,5,13,0
0,49.09,28,27,100,0,31,21,65.63,17,7,100.86,3,8,2,6,1
1,50.9,27,28,100,0,21,31,34.38,7,17,99.14,18,18,4,5,0
0,55.55,28,35,100,50,22,19,45.71,21,13,95.14,19,12,6,3,1
1,44.44,35,28,50,0,19,22,54.29,13,21,104.86,18,15,8,3,0
0,51.72,28,30,100,50,50,27,57.66,22,11,103.15,24,17,8,18,1
1,48.27,30,28,50,0,27,50,42.34,11,22,96.85,28,14,7,28,0
1,48.57,36,34,50,0,22,42,37.5,10,18,104.07,26,15,7,1,0
0,51.42,34,36,100,50,42,22,62.5,18,10,95.93,18,16,6,2,1
0,58,21,29,100,0,30,31,44.71,19,10,88,17,17,3,7,0
1,42,29,21,100,0,31,30,55.29,10,19,112,21,9,8,8,1
1,49.25,34,33,75,40,38,35,50.52,11,15,104.33,29,13,10,14,1
0,50.74,33,34,60,25,35,38,49.48,15,11,95.67,16,16,7,9,0
1,50.76,32,33,100,0,28,36,51.76,18,19,96.15,18,11,5,8,0
0,44.82,32,26,100,0,23,14,48.04,19,15,89.21,18,32,6,6,0
0,55.93,26,33,50,33.33,33,33,50.59,11,18,96.59,27,11,7,7,0
0,44.06,33,26,100,0,32,20,61.84,18,12,99.35,22,8,5,3,1
0,47.69,34,31,100,0,31,36,56.67,22,11,102.63,38,12,4,13,0
0,45.31,35,29,100,0,27,33,41.03,15,11,88.89,18,12,4,7,0
1,55.93,26,33,100,0,20,32,38.16,12,18,100.65,28,16,10,12,0
1,54.68,29,35,100,0,33,27,58.97,11,15,111.11,17,14,8,11,1
1,52.3,31,34,100,0,36,31,43.33,11,22,97.38,32,30,15,11,1
0,51.56,31,33,50,50,33,31,52.33,18,14,96.3,16,13,2,2,0
1,55.17,26,32,100,0,14,23,51.96,15,19,110.79,18,32,7,9,1
1,44.06,33,26,66.66,50,33,33,49.41,18,11,103.41,33,8,7,5,1
0,49.23,33,32,100,0,36,28,48.24,19,18,103.85,25,18,5,10,1
1,48.43,33,31,50,50,31,33,47.67,14,18,103.7,23,10,8,6,1
1,56.92,28,37,50,28.57,49,32,55.56,15,8,91.79,27,7,7,7,0
0,43.07,37,28,71.42,50,32,49,44.44,8,15,108.21,31,12,4,12,1
0,52.38,30,33,100,0,25,27,51.11,18,20,104.35,20,17,17,1,1
1,47.61,33,30,100,0,27,25,48.89,20,18,95.65,32,14,15,4,0
0,45.31,35,29,75,0,25,44,50,16,13,100,28,12,3,0,0
1,65.67,23,44,100,33.33,33,25,50,17,15,105.69,20,14,7,5,1
1,54.68,29,35,100,25,44,25,50,13,16,100,17,13,3,3,1
0,34.32,44,23,66.66,0,25,33,50,15,17,94.31,15,6,2,5,0
1,48.33,31,29,100,0,23,26,52.44,17,13,103.63,21,13,6,14,1
0,49.2,32,31,100,25,44,24,59.55,14,8,93.75,21,11,9,7,1
1,50.79,31,32,75,0,24,44,40.45,8,14,106.25,14,15,11,5,0
1,47.45,31,28,66.66,0,31,17,57.95,16,10,96.2,24,21,5,9,0
0,51.66,29,31,100,0,26,23,47.56,13,17,96.37,20,12,5,2,0
0,52.54,28,31,100,33.33,17,31,42.05,10,16,103.8,29,18,5,13,1
1,47.27,29,26,100,50,37,25,61.8,19,11,93.77,21,11,6,9,0
0,52.72,26,29,50,0,25,37,38.2,11,19,106.23,22,13,4,7,1
0,50,34,34,75,0,34,29,56.67,24,11,95.24,27,12,8,15,0
0,39.34,37,24,100,0,21,44,31.53,11,21,115.79,18,21,10,2,1
1,50,34,34,100,25,29,34,43.33,11,24,104.76,21,14,11,18,1
1,44.77,37,30,80,40,22,33,46.75,8,12,122.22,16,16,14,16,1
1,60.65,24,37,100,0,44,21,68.47,21,11,84.21,22,6,3,6,0
0,50.84,29,30,100,50,22,47,46.43,12,16,94.77,14,15,8,16,0
0,55.22,30,37,60,20,33,22,53.25,12,8,77.78,20,17,11,4,0
1,49.15,30,29,50,0,47,22,53.57,16,12,105.23,30,23,18,15,1
0,45.28,29,24,0,0,16,43,32.99,12,23,97.56,24,12,7,8,0
0,30.64,43,19,75,0,23,33,40.85,13,12,89.26,36,12,5,4,0
1,69.35,19,43,100,25,33,23,59.15,12,13,110.74,19,6,4,11,1
1,53.33,28,32,100,0,21,22,53.45,13,20,94.77,20,3,6,10,0
0,48.97,25,24,33.33,20,26,23,54.67,8,8,87.35,24,11,3,2,0
1,51.02,24,25,80,66.66,23,26,45.33,8,8,112.65,28,17,3,4,1
1,54.71,24,29,0,0,43,16,67.01,23,12,102.44,29,7,10,8,1
0,46.66,32,28,100,0,22,21,46.55,20,13,105.23,19,11,8,4,1
1,54,23,27,75,0,18,41,41.05,12,14,100.22,36,23,5,14,0
0,46,27,23,100,25,41,18,58.95,14,12,99.78,34,16,6,16,1
1,62.9,23,39,25,50,30,25,56.63,12,15,117.39,36,16,5,8,1
0,37.09,39,23,50,75,25,30,43.37,15,12,82.61,36,19,2,9,0
0,47.14,37,33,71.42,0,31,28,64.71,20,16,91.02,11,4,9,2,0
1,52.85,33,37,100,28.57,28,31,35.29,16,20,108.98,14,17,9,7,1
1,49.33,38,37,100,16.66,42,31,44.83,12,18,96.36,37,15,8,12,0
1,45.83,39,33,100,0,37,29,63.81,22,12,95.45,18,11,6,12,0
0,54.16,33,39,100,0,29,37,36.19,12,22,104.55,20,21,3,8,1
0,50.66,37,38,83.33,0,31,42,55.17,18,12,103.64,33,16,4,10,1
0,46.03,34,29,50,0,36,30,61.4,24,12,98.3,16,9,8,9,0
0,58.33,30,42,100,0,35,37,44.26,19,23,101.34,27,17,5,5,1
1,41.66,42,30,100,0,37,35,55.74,23,19,98.66,23,15,6,16,0
1,53.96,29,34,100,50,30,36,38.6,12,24,101.7,28,20,13,15,1
1,49.01,26,25,66.66,25,38,21,65.38,11,5,90,17,11,4,9,0
1,44.89,27,22,50,33.33,29,23,61.02,10,9,105.33,18,6,7,8,1
1,50.76,32,33,80,0,19,19,53.62,12,16,91.29,13,17,8,11,0
1,50,27,27,75,0,29,17,60.53,14,10,101.4,24,10,7,4,1
0,40.9,39,27,50,33.33,33,20,57.58,19,9,85,24,9,5,3,0
1,55.38,29,36,100,0,39,24,48.89,15,19,105.58,22,13,6,8,1
1,47.36,30,27,0,0,32,23,47.52,16,8,104,33,21,5,0,1
0,52.63,27,30,100,0,23,32,52.48,8,16,96,25,15,1,6,0
1,59.09,27,39,66.66,50,20,33,42.42,9,19,115,27,15,10,8,1
0,55.1,22,27,66.66,50,23,29,38.98,9,10,94.67,17,6,7,12,0
0,44.61,36,29,100,0,24,39,51.11,19,15,94.42,23,12,4,6,0
0,45.09,28,23,100,0,27,38,49.46,9,14,104.35,30,16,6,12,1
0,50,27,27,100,25,17,29,39.47,10,14,98.6,14,17,5,3,0
0,49.23,33,32,100,20,19,19,46.38,16,12,108.71,13,17,6,11,1
1,54.9,23,28,100,0,38,27,50.54,14,9,95.65,33,16,6,11,0
0,50.98,25,26,75,33.33,21,38,34.62,5,11,110,31,17,4,7,1
1,38,31,19,100,25,22,18,61.54,7,6,98.19,28,5,5,10,1
0,62,19,31,75,0,18,22,38.46,6,7,101.81,42,16,0,13,0
0,59.25,22,32,100,0,33,29,56.07,17,13,102.45,35,15,4,8,1
1,50,27,27,100,50,27,23,48.72,19,8,100.43,12,14,12,9,1
0,47.45,31,28,83.33,0,23,39,42.55,11,13,102.53,29,19,8,11,0
1,52.54,28,31,100,16.66,39,23,57.45,13,11,97.47,16,8,5,15,1
0,50,27,27,50,0,23,27,51.28,8,19,99.57,16,11,4,2,0
1,40.74,32,22,100,0,29,33,43.93,13,17,97.55,42,18,11,14,0
0,55.88,30,38,75,0,33,42,49.15,18,17,110.79,23,18,5,6,1
1,44.11,38,30,0,25,42,33,50.85,17,18,89.21,22,17,5,15,0
1,52.38,30,33,66.66,0,25,30,49.38,17,18,97.5,28,10,3,1,0
0,47.61,33,30,100,33.33,30,25,50.62,18,17,102.5,36,15,4,3,1
0,48.21,29,27,75,0,34,35,51.52,10,13,97.55,12,19,5,2,0
1,51.78,27,29,100,25,35,34,48.48,13,10,102.45,18,9,16,9,1
1,45.58,37,31,100,0,34,52,44.04,15,19,107.5,19,14,5,10,1
0,54.41,31,37,100,0,52,34,55.96,19,15,92.5,18,15,4,7,0
0,59.42,28,41,83.33,25,34,38,56.41,13,12,106.29,14,14,5,9,1
1,40.57,41,28,75,16.66,38,34,43.59,12,13,93.71,15,12,6,10,0
0,50,24,24,100,0,22,23,50,10,9,109.05,12,2,3,4,1
1,50,24,24,100,0,23,22,50,9,10,90.95,19,6,3,7,0
1,55.38,29,36,66.66,33.33,31,28,47.83,14,20,95.24,25,8,8,4,0
0,44.61,36,29,66.66,33.33,28,31,52.17,20,14,104.76,17,12,3,6,1
0,61.66,23,37,100,50,36,29,56,10,9,80,27,12,4,6,1
1,38.33,37,23,50,0,29,36,44,9,10,120,17,22,9,12,0
1,58.46,27,38,100,0,22,30,53.47,13,13,100.91,25,19,6,16,0
0,41.53,38,27,100,0,30,22,46.53,13,13,99.09,19,27,7,11,1
0,43.47,39,30,100,0,32,40,46.67,8,13,86.9,32,8,2,7,0
1,51.94,37,40,100,40,30,25,53.09,17,15,96.57,22,21,2,8,1
0,48.05,40,37,60,0,25,30,46.91,15,17,103.43,17,14,2,5,0
1,56.52,30,39,100,0,40,32,53.33,13,8,113.1,19,16,7,10,1
0,40.74,32,22,100,0,20,40,38.27,7,17,119.23,22,20,5,5,1
1,52.17,33,36,100,0,41,21,64.71,20,16,85.62,19,9,13,8,0
0,47.82,36,33,100,0,21,41,35.29,16,20,114.38,23,25,4,6,1
0,46.47,38,33,25,0,20,37,51.35,14,16,120,26,9,3,5,0
1,59.25,22,32,100,0,40,20,61.73,17,7,80.77,18,13,8,12,0
1,53.52,33,38,100,75,37,20,48.65,16,14,80,37,17,5,5,1
1,47.45,31,28,100,16.66,31,25,54.93,10,14,100,34,3,4,14,1
0,44.06,33,26,75,33.33,35,31,55,13,14,89.88,28,22,1,7,0
1,60.31,25,38,66.66,20,38,31,66.67,11,8,91.35,21,6,5,3,0
0,52.54,28,31,83.33,0,25,31,45.07,14,10,100,27,9,4,5,0
0,39.68,38,25,80,33.33,31,38,33.33,8,11,108.65,21,14,10,8,1
0,51.38,35,37,100,50,35,19,58.21,15,6,101.19,20,15,5,7,1
1,55.93,26,33,66.66,25,31,35,45,14,13,110.12,36,24,6,13,1
1,48.61,37,35,50,0,19,35,41.79,6,15,98.81,47,16,8,7,0
0,53.06,23,26,100,33.33,23,31,32.18,13,17,100,25,25,2,6,1
1,57.14,21,28,100,0,19,18,33.33,10,17,105.88,35,27,2,10,1
0,42.85,28,21,100,0,18,19,66.67,17,10,94.12,25,8,4,11,0
1,54.83,28,34,100,50,20,38,36.96,11,25,111.17,14,18,8,3,1
1,56.89,25,33,60,50,33,42,49.46,13,11,107.41,20,12,12,5,1
0,45.16,34,28,50,0,38,20,63.04,25,11,88.84,11,11,1,5,0
1,46.93,26,23,66.66,0,31,23,67.82,17,13,100,35,6,5,6,0
0,43.1,33,25,50,40,42,33,50.54,11,13,92.59,16,17,4,5,0
1,50.9,27,28,100,0,34,30,51.52,13,6,101.67,21,18,6,10,1
0,43.63,31,24,100,0,21,21,52.86,15,16,111.76,13,14,8,14,1
1,45.9,33,28,0,16.66,34,32,55.56,10,16,100,40,6,9,2,0
0,54.09,28,33,83.33,100,32,34,44.44,16,10,100,26,14,0,1,1
0,46.55,31,27,100,25,26,38,36.49,12,9,115.6,8,13,5,8,1
0,62.71,22,37,100,0,24,25,45.31,11,15,105.26,11,16,1,3,1
1,37.28,37,22,0,0,25,24,54.69,15,11,94.74,14,9,6,8,0
1,53.44,27,31,75,0,38,26,63.51,9,12,84.4,18,7,6,13,0
0,49.09,28,27,100,0,30,34,48.48,6,13,98.33,20,14,7,6,0
1,56.36,24,31,100,0,21,21,47.14,16,15,88.24,13,11,10,19,0
1,45.83,26,22,100,66.66,35,19,53.16,7,11,91.81,16,14,9,2,1
