GameID,teamAbbrev,SATP,OZF,DZF, SPSv 
2015020403,PIT,0.48,18,14, 1.01 
2015020403,ANA,0.52,14,18, 0.99 
2015020399,CHI,0.4886,19,15, 1.04 
2015020399,WPG,0.5114,15,19, 0.96 
2015020397,TBL,0.4769,7,8, 1.20 
2015020397,SJS,0.5231,8,7, 0.80 
2015020394,PHI,0.4466,14,17, 0.93 
2015020394,CBJ,0.5534,17,14, 1.07 
2015020395,MIN,0.6591,13,15, 1.06 
2015020391,NSH,0.4231,13,17, 0.95 
2015020391,DET,0.5769,17,13, 1.05 
2015020395,COL,0.3409,15,13, 0.94 
2015020396,VAN,0.4533,13,10, 0.81 
2015020396,BOS,0.5467,10,13, 1.19 
2015020390,NYI,0.5673,18,16, 0.99 
2015020390,OTT,0.4327,16,18, 1.01 
2015020392,CAR,0.4752,11,27, 1.02 
2015020392,MTL,0.5248,27,11, 0.98 
2015020393,STL,0.519,18,12, 0.91 
2015020393,TOR,0.481,12,18, 1.09 
2015020388,WSH,0.587,17,12, 1.00 
2015020388,WPG,0.413,12,17, 1.00 
2015020389,PIT,0.3678,10,22, 1.07 
2015020389,LAK,0.6322,22,10, 0.93 
2015020384,NYI,0.5067,19,12, 1.01 
2015020384,STL,0.4933,12,19, 0.99 
2015020383,FLA,0.5195,17,21, 0.98 
2015020386,EDM,0.3763,12,14, 1.02 
2015020381,ARI,0.4459,10,16, 1.01 
2015020386,DAL,0.6237,14,12, 0.98 
2015020385,CGY,0.5385,9,13, 1.00 
2015020387,ANA,0.5443,14,11, 1.05 
2015020381,BUF,0.5541,16,10, 1.00 
2015020385,BOS,0.4615,13,9, 1.00 
2015020382,NJD,0.451,12,10, 1.08 
2015020387,SJS,0.4557,11,14, 0.95 
2015020382,PHI,0.549,10,12, 0.92 
2015020383,CBJ,0.4805,21,17, 1.02 
2015020376,OTT,0.3579,7,18, 0.99 
2015020376,CHI,0.6421,18,7, 1.01 
2015020377,ARI,0.3889,15,16, 0.91 
2015020375,MTL,0.6292,19,13, 0.85 
2015020377,DET,0.6111,16,15, 1.09 
2015020375,WSH,0.3708,13,19, 1.15 
2015020379,MIN,0.5056,19,15, 1.00 
2015020374,CAR,0.5976,18,16, 0.81 
2015020380,DAL,0.5843,17,17, 0.95 
2015020380,VAN,0.4157,17,17, 1.05 
2015020373,NYR,0.5955,14,6, 0.89 
2015020378,NSH,0.7241,22,12, 0.97 
2015020378,FLA,0.2759,12,22, 1.03 
2015020373,COL,0.4045,6,14, 1.11 
2015020374,NJD,0.4024,16,18, 1.19 
2015020379,TOR,0.4944,15,19, 1.00 
2015020370,NYR,0.4766,13,18, 1.04 
2015020370,NYI,0.5234,18,13, 0.96 
2015020372,TBL,0.4405,17,16, 1.01 
2015020372,ANA,0.5595,16,17, 0.99 
2015020371,EDM,0.427,22,18, 0.97 
2015020371,BOS,0.573,18,22, 1.03 
2015020369,WPG,0.4382,7,16, 1.16 
2015020369,TOR,0.5618,16,7, 0.84 
2015020362,BUF,0.3913,11,21, 1.01 
2015020368,PIT,0.3711,9,17, 1.14 
2015020360,MTL,0.5294,17,12, 1.00 
2015020367,LAK,0.72,15,13, 1.00 
2015020361,OTT,0.4524,11,15, 0.96 
2015020360,CBJ,0.4706,12,17, 1.00 
2015020361,PHI,0.5476,15,11, 1.04 
2015020362,DET,0.6087,21,11, 0.99 
2015020367,VAN,0.28,13,15, 1.00 
2015020368,SJS,0.6289,17,9, 0.86 
2015020364,NSH,0.6629,20,11, 0.99 
2015020364,ARI,0.3371,11,20, 1.01 
2015020359,COL,0.4412,15,20, 1.04 
2015020366,CGY,0.5463,16,12, 0.98 
2015020359,NJD,0.5588,20,15, 0.96 
2015020366,DAL,0.4537,12,16, 1.02 
2015020365,MIN,0.5111,11,11, 1.07 
2015020363,FLA,0.4,17,24, 1.10 
2015020363,STL,0.6,24,17, 0.90 
2015020365,CHI,0.4889,11,11, 0.93 
2015020357,TOR,0.4688,13,9, 1.06 
2015020357,EDM,0.5313,9,13, 0.94 
2015020355,NYI,0.56,14,10, 1.02 
2015020356,NYR,0.3444,6,16, 1.02 
2015020358,VAN,0.4835,16,14, 0.88 
2015020358,ANA,0.5165,14,16, 1.13 
2015020355,COL,0.44,10,14, 0.98 
2015020356,CAR,0.6556,16,6, 0.98 
2015020354,DET,0.5652,14,9, 1.00 
2015020354,FLA,0.4348,9,14, 1.00 
2015020350,WPG,0.5934,19,10, 0.87 
2015020350,COL,0.4066,10,19, 1.13 
2015020351,OTT,0.6444,23,6, 0.83 
2015020351,ARI,0.3556,6,23, 1.17 
2015020353,LAK,0.6354,25,17, 1.01 
2015020353,CHI,0.3646,17,25, 0.99 
2015020344,NJD,0.5,15,23, 0.99 
2015020344,MTL,0.5,23,15, 1.01 
2015020349,DAL,0.5833,22,16, 0.93 
2015020345,TBL,0.6269,13,11, 1.02 
2015020345,NYI,0.3731,11,13, 0.98 
2015020343,TOR,0.5169,20,16, 0.93 
2015020348,BUF,0.3067,12,22, 1.06 
2015020346,PIT,0.5758,19,24, 1.00 
2015020352,CGY,0.5185,14,10, 0.97 
2015020347,CBJ,0.3978,10,18, 1.01 
2015020348,NSH,0.6933,22,12, 0.94 
2015020346,EDM,0.4242,24,19, 1.00 
2015020347,STL,0.6022,18,10, 0.99 
2015020349,MIN,0.4167,16,22, 1.07 
2015020352,SJS,0.4815,10,14, 1.03 
2015020343,WSH,0.4831,16,20, 1.07 
2015020342,PHI,0.5238,7,11, 1.07 
2015020342,NYR,0.4762,11,7, 0.93 
2015020340,DAL,0.3951,10,16, 0.96 
2015020338,EDM,0.4891,17,21, 0.98 
2015020339,NYI,0.6024,11,14, 1.00 
2015020340,VAN,0.6049,16,10, 1.04 
2015020338,DET,0.5109,21,17, 1.02 
2015020339,FLA,0.3976,14,11, 1.00 
2015020335,CAR,0.6024,20,14, 0.82 
2015020341,ARI,0.4286,9,16, 1.08 
2015020337,CBJ,0.5352,13,13, 1.03 
2015020335,BUF,0.3976,14,20, 1.18 
2015020336,NJD,0.4032,13,16, 0.95 
2015020341,CGY,0.5714,16,9, 0.92 
2015020336,MTL,0.5968,16,13, 1.05 
2015020337,PIT,0.4648,13,13, 0.97 
2015020334,TBL,0.5333,21,17, 1.03 
2015020334,WSH,0.4667,17,21, 0.97 
2015020331,NSH,0.4845,18,23, 0.97 
2015020331,PHI,0.5155,23,18, 1.03 
2015020332,WPG,0.6056,16,12, 1.01 
2015020332,MIN,0.3944,12,16, 0.99 
2015020333,CHI,0.4944,27,13, 0.90 
2015020333,ANA,0.5056,13,27, 1.10 
2015020330,NYR,0.4286,9,14, 1.04 
2015020330,BOS,0.5714,14,9, 0.96 
2015020328,COL,0.5789,13,15, 0.92 
2015020328,OTT,0.4211,15,13, 1.08 
2015020326,LAK,0.5377,20,17, 0.99 
2015020319,NYI,0.5667,16,8, 1.04 
2015020326,TBL,0.4623,17,20, 1.01 
2015020325,BOS,0.338,7,18, 1.06 
2015020319,PHI,0.4333,8,16, 0.96 
2015020325,DET,0.662,18,7, 0.94 
2015020322,WSH,0.5161,11,12, 1.05 
2015020318,NJD,0.5439,10,11, 0.95 
2015020323,EDM,0.449,16,12, 0.88 
2015020321,PIT,0.5422,16,14, 1.00 
2015020329,SJS,0.35,9,10, 0.89 
2015020321,STL,0.4578,14,16, 1.00 
2015020320,NYR,0.5342,13,12, 0.78 
2015020322,WPG,0.4839,12,11, 0.95 
2015020327,ARI,0.5333,14,16, 1.08 
2015020327,ANA,0.4667,16,14, 0.92 
2015020323,CAR,0.551,12,16, 1.12 
2015020317,NSH,0.381,9,23, 1.13 
2015020329,CHI,0.65,10,9, 1.11 
2015020318,CBJ,0.4561,11,10, 1.05 
2015020317,BUF,0.619,23,9, 0.87 
2015020320,MTL,0.4658,12,13, 1.22 
2015020324,MIN,0.4396,17,17, 0.93 
2015020324,VAN,0.5604,17,17, 1.07 
2015020315,DAL,0.5747,16,12, 0.84 
2015020315,OTT,0.4253,12,16, 1.16 
2015020316,CGY,0.3229,12,16, 1.07 
2015020316,ANA,0.6771,16,12, 0.94 
2015020312,TOR,0.5542,25,14, 0.98 
2015020313,LAK,0.5211,16,13, 1.12 
2015020313,FLA,0.4789,13,16, 0.88 
2015020312,BOS,0.4458,14,25, 1.02 
2015020308,STL,0.5854,19,11, 1.03 
2015020310,CAR,0.5313,13,15, 1.07 
2015020308,BUF,0.4146,11,19, 0.97 
2015020311,EDM,0.5567,14,15, 0.96 
2015020314,COL,0.407,8,11, 1.02 
2015020309,NYR,0.3562,9,12, 1.22 
2015020314,WPG,0.593,11,8, 0.98 
2015020311,WSH,0.4433,15,14, 1.04 
2015020310,PHI,0.4688,15,13, 0.93 
2015020309,NSH,0.6438,12,9, 0.78 
2015020306,MTL,0.5867,10,14, 0.86 
2015020307,VAN,0.4828,14,12, 0.87 
2015020306,NYI,0.4133,14,10, 1.14 
2015020307,NJD,0.5172,12,14, 1.13 
2015020305,SJS,0.5435,17,15, 1.03 
2015020305,CBJ,0.4565,15,17, 0.97 
2015020304,LAK,0.63,16,17, 0.96 
2015020304,CAR,0.37,17,16, 1.04 
2015020295,ANA,0.5275,18,12, 0.81 
2015020297,PIT,0.5,19,12, 0.86 
2015020303,VAN,0.407,12,13, 1.13 
2015020296,NYR,0.45,21,18, 1.13 
2015020302,MIN,0.4667,12,17, 1.12 
2015020303,CHI,0.593,13,12, 0.87 
2015020297,SJS,0.5,12,19, 1.14 
2015020298,WSH,0.4941,12,12, 1.15 
2015020300,DET,0.47,20,19, 1.02 
2015020300,STL,0.53,19,20, 0.98 
2015020293,BOS,0.5431,25,19, 1.03 
2015020301,DAL,0.5638,19,8, 1.09 
2015020293,TOR,0.4569,19,25, 0.97 
2015020296,FLA,0.55,18,21, 0.87 
2015020302,NSH,0.5333,17,12, 0.88 
2015020298,COL,0.5059,12,12, 0.85 
2015020294,OTT,0.4057,18,16, 1.14 
2015020295,TBL,0.4725,12,18, 1.19 
2015020294,PHI,0.5943,16,18, 0.86 
2015020301,BUF,0.4362,8,19, 0.91 
2015020299,ARI,0.5333,9,7, 0.86 
2015020299,WPG,0.4667,7,9, 1.14 
2015020290,MTL,0.4947,12,21, 1.09 
2015020289,LAK,0.5854,20,13, 0.92 
2015020290,NYI,0.5053,21,12, 0.91 
2015020289,DET,0.4146,13,20, 1.08 
2015020287,TOR,0.4066,11,25, 0.97 
2015020288,CBJ,0.2604,9,19, 1.25 
2015020288,NSH,0.7396,19,9, 0.75 
2015020292,EDM,0.5441,10,8, 1.16 
2015020287,CAR,0.5934,25,11, 1.03 
2015020291,CHI,0.4091,16,17, 0.97 
2015020291,CGY,0.5909,17,16, 1.03 
2015020292,NJD,0.4559,8,10, 0.84 
2015020285,ANA,0.5529,17,10, 0.96 
2015020283,OTT,0.5122,13,16, 1.11 
2015020282,MTL,0.5446,22,19, 0.93 
2015020283,CBJ,0.4878,16,13, 0.89 
2015020284,TBL,0.5541,18,13, 0.93 
2015020282,ARI,0.4554,19,22, 1.07 
2015020284,NYR,0.4459,13,18, 1.07 
2015020285,FLA,0.4471,10,17, 1.04 
2015020280,COL,0.4744,13,8, 0.96 
2015020279,PHI,0.5914,16,17, 1.00 
2015020278,BOS,0.5333,13,14, 1.02 
2015020286,STL,0.5493,12,13, 0.89 
2015020286,BUF,0.4507,13,12, 1.11 
2015020280,PIT,0.5256,8,13, 1.04 
2015020281,DAL,0.4797,13,21, 1.04 
2015020278,MIN,0.4667,14,13, 0.98 
2015020279,SJS,0.4086,17,16, 1.00 
2015020281,WSH,0.5203,21,13, 0.96 
2015020276,WSH,0.4627,10,17, 0.95 
2015020276,DET,0.5373,17,10, 1.05 
2015020277,CHI,0.4382,12,18, 0.98 
2015020277,EDM,0.5618,18,12, 1.02 
2015020275,VAN,0.481,17,10, 0.91 
2015020275,WPG,0.519,10,17, 1.09 
2015020272,COL,0.5052,12,14, 1.03 
2015020272,TOR,0.4948,14,12, 0.97 
2015020270,MIN,0.5,17,8, 0.93 
2015020270,PIT,0.5,8,17, 1.07 
2015020274,NJD,0.5,16,17, 0.94 
2015020271,CBJ,0.5833,16,13, 1.00 
2015020268,BUF,0.4526,19,26, 0.92 
2015020274,CGY,0.5,17,16, 1.06 
2015020268,DAL,0.5474,26,19, 1.08 
2015020273,NSH,0.303,5,12, 1.12 
2015020267,SJS,0.5135,13,12, 1.03 
2015020269,LAK,0.5909,12,11, 0.96 
2015020271,STL,0.4167,13,16, 1.00 
2015020267,BOS,0.4865,12,13, 0.97 
2015020269,PHI,0.4091,11,12, 1.04 
2015020273,ANA,0.697,12,5, 0.88 
2015020264,DET,0.5152,20,14, 0.98 
2015020265,FLA,0.3864,17,17, 1.07 
2015020265,TBL,0.6136,17,17, 0.93 
2015020263,MTL,0.5652,11,12, 1.04 
2015020264,OTT,0.4848,14,20, 1.02 
2015020263,VAN,0.4348,12,11, 0.96 
2015020262,CAR,0.5122,16,16, 0.89 
2015020266,STL,0.5758,19,9, 0.93 
2015020266,WPG,0.4242,9,19, 1.07 
2015020262,ANA,0.4878,16,16, 1.11 
2015020261,NYI,0.5506,14,12, 1.07 
2015020261,ARI,0.4494,12,14, 0.93 
2015020260,CHI,0.5882,18,12, 1.03 
2015020260,CGY,0.4118,12,18, 0.97 
2015020259,NYR,0.5393,22,22, 0.99 
2015020259,TOR,0.4607,22,22, 1.01 
2015020251,TBL,0.5584,19,13, 1.03 
2015020254,ARI,0.6818,27,9, 0.86 
2015020250,COL,0.3333,8,13, 1.20 
2015020257,DAL,0.4896,10,13, 0.93 
2015020247,DET,0.5281,16,12, 0.90 
2015020249,VAN,0.5417,18,12, 0.93 
2015020256,STL,0.5075,7,16, 0.96 
2015020256,CHI,0.4925,16,7, 1.04 
2015020247,BOS,0.4719,12,16, 1.10 
2015020248,BUF,0.557,11,11, 1.04 
2015020258,LAK,0.5465,17,12, 0.99 
2015020257,MIN,0.5104,13,10, 1.07 
2015020251,FLA,0.4416,13,19, 0.97 
2015020248,SJS,0.443,11,11, 0.96 
2015020258,EDM,0.4535,12,17, 1.01 
2015020250,MTL,0.6667,13,8, 0.80 
2015020253,PHI,0.5979,10,11, 1.08 
2015020254,CBJ,0.3182,9,27, 1.14 
2015020253,CAR,0.4021,11,10, 0.92 
2015020252,PIT,0.4219,10,17, 0.87 
2015020252,NJD,0.5781,17,10, 1.13 
2015020249,TOR,0.4583,12,18, 1.07 
2015020255,WPG,0.5152,11,13, 0.79 
2015020255,NSH,0.4848,13,11, 1.21 
2015020246,NYR,0.4831,18,9, 1.00 
2015020246,OTT,0.5169,9,18, 1.00 
2015020244,SJS,0.3065,3,19, 1.23 
2015020244,DET,0.6935,19,3, 0.77 
2015020245,NYI,0.4894,9,15, 1.22 
2015020243,CGY,0.3929,16,17, 1.02 
2015020242,CBJ,0.5139,15,23, 1.05 
2015020243,WSH,0.6071,17,16, 0.98 
2015020242,PIT,0.4861,23,15, 0.95 
2015020245,ANA,0.5106,15,9, 0.78 
2015020235,CGY,0.4854,20,29, 0.93 
2015020238,CHI,0.6528,10,2, 0.94 
2015020241,LAK,0.5,8,18, 1.01 
2015020234,OTT,0.381,8,16, 1.02 
2015020239,DAL,0.52,17,13, 0.98 
2015020234,VAN,0.619,16,8, 0.98 
2015020235,TBL,0.5146,29,20, 1.07 
2015020236,FLA,0.5753,14,14, 0.92 
2015020238,NJD,0.3472,2,10, 1.06 
2015020241,NYI,0.5,18,8, 0.99 
2015020236,BUF,0.4247,14,14, 1.08 
2015020239,WPG,0.48,13,17, 1.02 
2015020233,CAR,0.6306,15,14, 0.93 
2015020240,EDM,0.6111,18,11, 0.83 
2015020230,BOS,0.4432,13,12, 0.93 
2015020240,ARI,0.3889,11,18, 1.17 
2015020232,WSH,0.5172,10,17, 1.06 
2015020231,STL,0.5789,17,8, 0.80 
2015020230,COL,0.5568,12,13, 1.07 
2015020237,TOR,0.3563,9,14, 1.07 
2015020231,NYR,0.4211,8,17, 1.20 
2015020237,NSH,0.6437,14,9, 0.93 
2015020232,PHI,0.4828,17,10, 0.94 
2015020233,MIN,0.3694,14,15, 1.07 
2015020228,PIT,0.4681,19,18, 1.05 
2015020228,MTL,0.5319,18,19, 0.95 
2015020229,ANA,0.5354,17,12, 0.97 
2015020229,EDM,0.4646,12,17, 1.03 
2015020220,DET,0.5584,13,11, 1.04 
2015020222,FLA,0.5556,21,12, 1.04 
2015020226,ARI,0.375,10,22, 1.13 
2015020226,LAK,0.625,22,10, 0.87 
2015020222,CGY,0.4444,12,21, 0.96 
2015020227,NYI,0.4713,14,14, 1.08 
2015020220,WSH,0.4416,11,13, 0.96 
2015020225,DAL,0.5364,24,22, 0.99 
2015020225,TOR,0.4636,22,24, 1.01 
2015020221,TBL,0.5904,8,13, 0.91 
2015020221,BUF,0.4096,13,8, 1.09 
2015020227,SJS,0.5287,14,14, 0.92 
2015020218,PHI,0.5098,16,19, 0.92 
2015020216,NJD,0.4225,14,13, 0.93 
2015020217,NYR,0.3288,9,17, 1.23 
2015020224,MIN,0.443,16,13, 1.13 
2015020224,WPG,0.557,13,16, 0.87 
2015020216,STL,0.5775,13,14, 1.07 
2015020219,CBJ,0.587,16,14, 0.84 
2015020218,COL,0.4902,19,16, 1.08 
2015020217,CAR,0.6712,17,9, 0.77 
2015020223,OTT,0.375,17,21, 0.92 
2015020219,VAN,0.413,14,16, 1.16 
2015020223,NSH,0.625,21,17, 1.08 
2015020215,ARI,0.475,9,10, 1.02 
2015020215,ANA,0.525,10,9, 0.98 
2015020214,EDM,0.5263,20,23, 0.88 
2015020214,CHI,0.4737,23,20, 1.13 
2015020212,VAN,0.5962,18,13, 1.04 
2015020212,NJD,0.4038,13,18, 0.96 
2015020213,BOS,0.3956,15,18, 1.05 
2015020213,NYI,0.6044,18,15, 0.95 
2015020211,DAL,0.4545,16,16, 1.05 
2015020211,DET,0.5455,16,16, 0.95 
2015020209,PIT,0.5432,20,22, 0.93 
2015020209,CGY,0.4568,22,20, 1.07 
2015020210,ANA,0.5063,21,13, 1.06 
2015020210,SJS,0.4937,13,21, 0.94 
2015020202,BOS,0.4483,22,15, 1.00 
2015020206,NSH,0.6105,18,11, 0.90 
2015020207,MIN,0.4935,11,13, 1.05 
2015020203,WSH,0.6,13,7, 0.94 
2015020208,ARI,0.5952,19,11, 0.85 
2015020202,MTL,0.5517,15,22, 1.00 
2015020204,CAR,0.6383,23,11, 0.94 
2015020206,STL,0.3895,11,18, 1.10 
2015020203,TOR,0.4,7,13, 1.06 
2015020208,NYR,0.4048,11,19, 1.15 
2015020204,OTT,0.3617,11,23, 1.06 
2015020207,TBL,0.5065,13,11, 0.95 
2015020205,PHI,0.3492,6,15, 1.00 
2015020205,WPG,0.6508,15,6, 1.00 
2015020200,VAN,0.6538,23,10, 0.95 
2015020201,FLA,0.3778,20,23, 0.97 
2015020200,BUF,0.3462,10,23, 1.05 
2015020201,LAK,0.6222,23,20, 1.04 
2015020195,NJD,0.4638,13,13, 1.13 
2015020199,CBJ,0.4557,15,13, 0.96 
2015020199,ANA,0.5443,13,15, 1.04 
2015020197,COL,0.5,12,11, 0.96 
2015020198,EDM,0.4301,15,17, 1.01 
2015020196,DAL,0.5315,19,22, 1.08 
2015020194,DET,0.3924,16,15, 1.08 
2015020197,NYR,0.5,11,12, 1.04 
2015020195,CHI,0.5362,13,13, 0.87 
2015020196,CAR,0.4685,22,19, 0.92 
2015020198,PIT,0.5699,17,15, 0.99 
2015020194,TOR,0.6076,15,16, 0.92 
2015020187,NYI,0.4478,10,11, 0.98 
2015020192,LAK,0.6286,22,12, 0.89 
2015020188,OTT,0.4466,16,23, 1.05 
2015020192,CBJ,0.3714,12,22, 1.11 
2015020188,WPG,0.5534,23,16, 0.95 
2015020193,SJS,0.4894,11,11, 1.10 
2015020193,FLA,0.5106,11,11, 0.90 
2015020187,MTL,0.5522,11,10, 1.02 
2015020189,NSH,0.4842,9,23, 1.13 
2015020191,ARI,0.4366,10,11, 1.08 
2015020191,COL,0.5634,11,10, 0.92 
2015020189,MIN,0.5158,23,9, 0.87 
2015020190,CGY,0.4045,17,19, 0.99 
2015020186,WSH,0.4457,14,22, 1.09 
2015020186,BOS,0.5543,22,14, 0.91 
2015020185,TBL,0.4375,9,13, 1.11 
2015020190,PHI,0.5955,19,17, 1.01 
2015020185,BUF,0.5625,13,9, 0.89 
2015020184,ANA,0.593,16,15, 0.93 
2015020184,FLA,0.407,15,16, 1.07 
2015020181,TOR,0.4537,15,20, 0.94 
2015020182,STL,0.4211,13,27, 1.07 
2015020183,PIT,0.5085,11,12, 1.11 
2015020182,CHI,0.5789,27,13, 0.93 
2015020183,VAN,0.4915,12,11, 0.89 
2015020181,WPG,0.5463,20,15, 1.06 
2015020180,CBJ,0.3846,17,17, 1.11 
2015020177,LAK,0.4706,12,14, 1.06 
2015020180,SJS,0.6154,17,17, 0.89 
2015020175,MTL,0.6222,20,15, 1.00 
2015020176,DET,0.4697,13,18, 1.09 
2015020175,OTT,0.3778,15,20, 1.00 
2015020177,STL,0.5294,14,12, 0.94 
2015020176,TBL,0.5303,18,13, 0.91 
2015020172,DAL,0.3854,13,18, 1.09 
2015020179,EDM,0.6146,20,9, 0.96 
2015020179,PHI,0.3854,9,20, 1.04 
2015020174,NYR,0.3474,11,20, 1.17 
2015020172,BOS,0.6146,18,13, 0.91 
2015020178,COL,0.4464,10,16, 0.97 
2015020174,WSH,0.6526,20,11, 0.83 
2015020173,NJD,0.4674,18,16, 0.93 
2015020173,NYI,0.5326,16,18, 1.07 
2015020178,CGY,0.5536,16,10, 1.03 
2015020169,TOR,0.3725,15,27, 1.07 
2015020170,LAK,0.5,23,12, 0.95 
2015020170,CHI,0.5,12,23, 1.05 
2015020169,DAL,0.6275,27,15, 0.93 
2015020171,VAN,0.473,19,18, 1.03 
2015020171,PHI,0.527,18,19, 0.97 
2015020167,BUF,0.4815,13,13, 1.06 
2015020167,NYI,0.5185,13,13, 0.94 
2015020166,WPG,0.5067,11,13, 0.90 
2015020166,MTL,0.4933,13,11, 1.10 
2015020168,NSH,0.6413,16,7, 0.87 
2015020165,TBL,0.4725,12,12, 1.09 
2015020168,ANA,0.3587,7,16, 1.13 
2015020165,CAR,0.5275,12,12, 0.91 
2015020164,SJS,0.5294,16,12, 1.02 
2015020164,COL,0.4706,12,16, 0.98 
2015020163,CGY,0.5294,10,14, 1.04 
2015020163,EDM,0.4706,14,10, 0.96 
2015020157,TOR,0.5195,14,17, 0.90 
2015020157,PIT,0.4805,17,14, 1.10 
2015020159,TBL,0.4935,15,10, 0.96 
2015020158,DET,0.4505,13,15, 1.01 
2015020158,OTT,0.5495,15,13, 0.99 
2015020160,WSH,0.597,12,10, 0.99 
2015020159,BOS,0.5065,10,15, 1.04 
2015020160,FLA,0.403,10,12, 1.01 
2015020162,STL,0.5205,18,17, 0.99 
2015020162,MIN,0.4795,17,18, 1.01 
2015020161,CBJ,0.4324,12,23, 0.98 
2015020161,WPG,0.5676,23,12, 1.02 
2015020155,DAL,0.5867,12,12, 1.15 
2015020155,SJS,0.4133,12,12, 0.85 
2015020154,NJD,0.434,8,14, 1.17 
2015020154,NYI,0.566,14,8, 0.83 
2015020156,NSH,0.5,12,20, 0.94 
2015020156,LAK,0.5,20,12, 1.06 
2015020150,FLA,0.507,15,13, 0.96 
2015020149,DET,0.5211,16,8, 0.92 
2015020149,OTT,0.4789,8,16, 1.08 
2015020150,BOS,0.493,13,15, 1.04 
2015020153,VAN,0.36,9,18, 1.11 
2015020145,PHI,0.5522,13,11, 0.94 
2015020153,ARI,0.64,18,9, 0.89 
2015020147,CBJ,0.4359,11,17, 0.96 
2015020147,WSH,0.5641,17,11, 1.04 
2015020148,CAR,0.6071,11,8, 1.03 
2015020151,MIN,0.5315,15,25, 1.07 
2015020146,NYR,0.4725,16,13, 1.09 
2015020148,COL,0.3929,8,11, 0.97 
2015020152,CGY,0.5521,22,16, 0.90 
2015020151,CHI,0.4685,25,15, 0.93 
2015020152,MTL,0.4479,16,22, 1.10 
2015020146,TOR,0.5275,13,16, 0.91 
2015020145,BUF,0.4478,11,13, 1.06 
2015020140,TBL,0.6027,14,8, 0.88 
2015020140,COL,0.3973,8,14, 1.12 
2015020143,VAN,0.4783,18,12, 0.92 
2015020143,DAL,0.5217,12,18, 1.08 
2015020141,ANA,0.4133,13,15, 0.93 
2015020144,EDM,0.5775,15,16, 1.06 
2015020137,CAR,0.56,13,11, 1.02 
2015020138,NJD,0.4796,16,17, 0.99 
2015020142,WPG,0.4535,15,21, 1.08 
2015020142,CHI,0.5465,21,15, 0.92 
2015020139,PIT,0.3818,13,27, 1.06 
2015020144,MTL,0.4225,16,15, 0.94 
2015020138,PHI,0.5204,17,16, 1.01 
2015020141,STL,0.5867,15,13, 1.07 
2015020139,BUF,0.6182,27,13, 0.94 
2015020137,NYI,0.44,11,13, 0.98 
2015020135,WSH,0.5591,18,14, 0.89 
2015020135,PIT,0.4409,14,18, 1.11 
2015020134,OTT,0.413,12,17, 1.13 
2015020136,SJS,0.4731,13,9, 0.95 
2015020136,NSH,0.5269,9,13, 1.05 
2015020134,CGY,0.587,17,12, 0.87 
2015020128,COL,0.4789,10,19, 1.05 
2015020132,ANA,0.4286,6,26, 1.06 
2015020128,FLA,0.5211,19,10, 0.95 
2015020132,DAL,0.5714,26,6, 0.94 
2015020127,CAR,0.4706,12,8, 1.07 
2015020127,DET,0.5294,8,12, 0.93 
2015020133,MTL,0.5375,11,11, 0.92 
2015020126,BUF,0.5841,16,14, 0.97 
2015020129,TBL,0.5618,22,12, 0.95 
2015020126,PHI,0.4159,14,16, 1.03 
2015020124,ARI,0.5432,20,13, 0.75 
2015020130,EDM,0.4468,16,12, 0.98 
2015020124,BOS,0.4568,13,20, 1.25 
2015020125,CBJ,0.4082,6,12, 1.25 
2015020131,LAK,0.5657,14,16, 1.02 
2015020129,STL,0.4382,12,22, 1.05 
2015020133,VAN,0.4625,11,11, 1.09 
2015020130,MIN,0.5532,12,16, 1.02 
2015020131,WPG,0.4343,16,14, 0.98 
2015020125,NJD,0.5918,12,6, 0.75 
2015020123,ANA,0.5294,18,10, 1.00 
2015020123,CHI,0.4706,10,18, 1.00 
2015020122,TOR,0.5946,16,11, 1.06 
2015020122,ARI,0.4054,11,16, 0.94 
2015020121,NYI,0.534,16,17, 1.10 
2015020121,CGY,0.466,17,16, 0.90 
2015020120,LAK,0.5341,14,8, 1.03 
2015020120,EDM,0.4659,8,14, 0.97 
2015020119,NYR,0.4944,16,11, 1.10 
2015020119,CGY,0.5056,11,16, 0.90 
2015020118,WPG,0.5875,16,14, 1.02 
2015020118,MIN,0.4125,14,16, 0.98 
2015020117,CAR,0.6296,15,8, 0.83 
2015020114,CHI,0.5714,15,12, 1.00 
2015020114,TBL,0.4286,12,15, 1.00 
2015020117,SJS,0.3704,8,15, 1.17 
2015020116,DET,0.3857,3,17, 1.06 
2015020115,COL,0.4235,12,14, 0.99 
2015020110,PHI,0.5088,18,20, 1.02 
2015020111,STL,0.6526,15,7, 1.00 
2015020113,FLA,0.4865,14,19, 1.21 
2015020107,NJD,0.6047,16,11, 1.08 
2015020107,BUF,0.3953,11,16, 0.92 
2015020115,CBJ,0.5765,14,12, 1.01 
2015020110,NYR,0.4912,20,18, 0.98 
2015020112,PIT,0.3778,13,15, 1.05 
2015020113,DAL,0.5135,19,14, 0.79 
2015020112,NSH,0.6222,15,13, 0.95 
2015020109,ARI,0.4,15,15, 1.11 
2015020111,NYI,0.3474,7,15, 1.00 
2015020116,VAN,0.6143,17,3, 0.94 
2015020108,MTL,0.3736,6,26, 1.02 
2015020108,TOR,0.6264,26,6, 0.98 
2015020109,OTT,0.6,15,15, 0.89 
2015020106,MIN,0.5513,18,12, 1.08 
